Number of Users N,System Througput X, System Response Time R,Utilisation_0,Utilisation_1,Utilisation_2,Utilisation_3,Demand_0,Demand_1,Demand_2,Demand_3
234,1.71428571428571428571428571428571428571428571428571428571428571428571412058800828331132845069878731440483600115571379699632093589512161897550977930429796082208461934727777982499718926279565215170010148,106.50000000000000000000000000000000000000000000000000000000000000000001314817984044133547211310906009051493340797628891416794547935094108907630030372396782149692920793444379399804323889770125553244273718,0.99443603510763252434759178056485669985396346226439174015690682179509007639734148745043002626307104131414874214492552760387811620961691804088399497884253909948215892091232570003892669198414934116441984,0.81990768785204761804743299425257423788892604466801320204204323779061091498907636280364995633324987449654094298764967215335784548814648638926646798553217705571999442802892376825661037096211276042236926,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999710661217653888777580382265074806113252581501239778138917835060392841081542973403743410010214890677420565560117579635062,0.99443603510763252434759178056485669985396346226439174015690682179509007639734148745043002626307104131414874214492552760387811620961691804088399497884253909948215892091232570003892669198414934116441984,0.58008768714611897253609520532949974158147868632089518175819564604713593377461941216910163410572604742988253205619521307995034318855484153484817066626631536595666123781852926011107975146051048031985256,0.47827948458036111052766924664733497210187352605634103452452522204452307981325921351221350375264254813112083443755974227749979132513353000381236476683023231688519609960950304645398749800390390846298105,0.58333333333333333333333333333333333333333333333333333333333333333333338952213606857430783850712496362280651809866082693992177210106025945265452025620515420885544576008400217971613298876532117236615355,0.58008768714611897253609520532949974158147868632089518175819564604713593377461941216910163410572604742988253205619521307995034318855484153484817066626631536595666123781852926011107975146051048031985256
235,1.71428571428571428571428571428571428571428571428571428571428571428571424788469994991314797871376268085055568755371849945234065746810107060927736827260420358965459469143385075619914720746981112127120598,107.08333333333333333333333333333333333333333333333333333333333333333333635838666719965347934104876895837396706818702415837706478649177897176514386811238583765919250698531711964035546309328256707984688344,0.99443603510602597201320221568285798145974739507925954516570423083786699122562503140881780214863814378643315381866577532368989098956020030489716397906520822621050252692690451454415413418367501925662184,0.81990768785204761804743299425257423788892604466801320204204323779061091895228739020725935320383227147918940564735179787896025478630464047562420264122654622343275196622797361600769548711134026792326426,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999936679658574711221841299462265611064298437289058970762482001165325463498119392795895179785632691911819280981101454968791,0.99443603510602597201320221568285798145974739507925954516570423083786699122562503140881780214863814378643315381866577532368989098956020030489716397906520822621050252692690451454415413418367501925662184,0.58008768714518181700770129248166715585151931379623473467999413465542242434922613348899696395474020226165277072833565774876557904799314259296276372388763173510278568386826417647863430043342764278744674,0.47827948458036111052766924664733497210187352605634103452452522204452304660981793336329620724946554222593415681915435071597195885323159918705331688349361007309178060275447728410421489248678865311092524,0.58333333333333333333333333333333333333333333333333333333333333333333334620590071111851848781793788184037721953459088567724049023332283350712797731249047912419596132791281023360230203974924013391995303,0.58008768714518181700770129248166715585151931379623473467999413465542242434922613348899696395474020226165277072833565774876557904799314259296276372388763173510278568386826417647863430043342764278744674
236,1.71428571428571428571428571428571428571428571428571428571428571428571427708606231127128154391062905529749249955789703377705234077982149288145466881663258281603641519267477928336040547083137755192434696,107.66666666666666666666666666666666666666666666666666666666666666666666735956094050318680712651031669819303288272554653751504674459822400221429661106926608413537452182385212742633480519995303729175136515,0.99443603510819837460222783126660964344079361087023864082519852304603631724549562380132845787636881288607545864999651554505629395527384959317381931917432977879015556198277579090302854781773034078789715,0.81990768785204761804743299425257423788892604466801320204204323779061091985630487573496338139496475895309031428978805223119864548524407028952838095406884056631347901030993979604836571443486014489953474,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999986201378381898329214811020832699747667940329254409494097633871297408267011958542149105484268179066654383295210072607376,0.99443603510819837460222783126660964344079361087023864082519852304603631724549562380132845787636881288607545864999651554505629395527384959317381931917432977879015556198277579090302854781773034078789715,0.58008768714644905185129956823885562534046293967430587381469913844352118797952937273932024821107008252918780813408402081220157611040882780339094427178007662104386529801458582915807642001192848036386621,0.47827948458036111052766924664733497210187352605634103452452522204452303899008748536753411968855266592327468879057806525032293313799192185504089366040672519982493840252712384162460058117070772895602205,0.58333333333333333333333333333333333333333333333333333333333333333333333626932601900080807075815120021433420153563078740273827691314390201959149476201121571322786082018818505987782736452464784410764461,0.58008768714644905185129956823885562534046293967430587381469913844352118797952937273932024821107008252918780813408402081220157611040882780339094427178007662104386529801458582915807642001192848036386621
237,1.71428571428571428571428571428571428571428571428571428571428571428571428375501687747727727872379054361068080780352725191827413968410549622867254949014001380355325372800073967184532026621988854208863858,108.25000000000000000000000000000000000000000000000000000000000000000000015800686806844707612625430845173030402067804182967418344339224216872517853316354415825705278562806160347896014059823332901168367169,0.99443603510526319408614737175077793737414993598138152145501221015474038347044857623252066037762308987220765821375971016594869402216751268600047429907477484714757693434197908989307298196969742603169526,0.81990768785204761804743299425257423788892604466801320204204323779061092006160442233976245973026598506015420341444658671431553180779783242241766595526608420490171665595698617002427834881378043969941463,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999997005724061171427677716677215052386474055767841397612250871783008021708377972277846685888133353123597418172205918481132,0.99443603510526319408614737175077793737414993598138152145501221015474038347044857623252066037762308987220765821375971016594869402216751268600047429907477484714757693434197908989307298196969742603169526,0.58008768714473686321691930018795379680158746265580588751542378925693189102074784415836670003365026299121388646372168530647357384230953299774434126155178542810352041620870145462663766654018802217158287,0.47827948458036111052766924664733497210187352605634103452452522204452303724923146519500479113567381218736970528607812542593250287635971658616087391134939037373044474738313896899227343616958225758108653,0.58333333333333333333333333333333333333333333333333333333333333333333333400002897917429320523554349036360173109910534232091258432120017344116210355170276787372390411983622194516793379050614706835470541,0.58008768714473686321691930018795379680158746265580588751542378925693189102074784415836670003365026299121388646372168530647357384230953299774434126155178542810352041620870145462663766654018802217158287
238,1.71428571428571428571428571428571428571428571428571428571428571428571428527133244192388294420485506988521600837051424909725856954323522162744000014692670845160721719559870599076036107161392024977235767,108.83333333333333333333333333333333333333333333333333333333333333333333336920639626585886878252069565971257576654904740991507334713049198181107444181464123436181251710774939737979436776563785727541965791,0.99443603510921715772018870117930602912972194501759123693295946582592205515189849830718109454268386254480217226497142932383481925106604670484332536659400891355357933543840682940393808316816614318914554,0.81990768785204761804743299425257423788892604466801320204204323779061092010802270842555379200083629428523216238323751109107369134515717405548948715496560826791854477042700477957136570877320316717428744,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999352977588248327709470590514657178349735939775406670571461696997089662102062294507190122548508783827503262559921279540,0.99443603510921715772018870117930602912972194501759123693295946582592205515189849830718109454268386254480217226497142932383481925106604670484332536659400891355357933543840682940393808316816614318914554,0.58008768714704334200344340902126185032567113459359488821089302173178786565516263859169927985809102476030119957825702066720394223462656782006599398444163661897968676520230483508768174059135161771087979,0.47827948458036111052766924664733497210187352605634103452452522204452303685326226654730696688411708314905173133219694246860537175972556594684969248662906426796751645643558173836880778236788351803835362,0.58333333333333333333333333333333333333333333333333333333333333333333333348406048850823775630618539480263688626497799727786471877585470430752267691641788005249099986401182481405123074926231507305879165,0.58008768714704334200344340902126185032567113459359488821089302173178786565516263859169927985809102476030119957825702066720394223462656782006599398444163661897968676520230483508768174059135161771087979
239,1.71428571428571428571428571428571428571428571428571428571428571428571428561457970366958929773229650948547799675140658684927483574959814721681700890356414563576863700830265549474198439121345939688440612,109.41666666666666666666666666666666666666666666666666666666666666666666667477539646059333148789635817649699430586303792644543332316983401349900006109912065811460373897208723158912521256050089332890346696,0.99443603510391313293637122863791569974219532951166803328671183535950250887208083516668969112440779661495777488937785563912935656979448683963769708272266656811486317960533140017585858432809181842545579,0.81990768785204761804743299425257423788892604466801320204204323779061092011847204006675399878628121140109576609326809275322599810932064482898036066624728637204561115174780736087318156056332466542529522,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999860772224608127899228578951151574540289862597316735135183315711783518741835301836172686772050482185852996085085457094,0.99443603510391313293637122863791569974219532951166803328671183535950250887208083516668969112440779661495777488937785563912935656979448683963769708272266656811486317960533140017585858432809181842545579,0.58008768714394932754621655003878415818294727554847301941724857062637646354245278748461948786700240234489977313832672230339591941705162792454458012028091244505699684105164693766479316723026460287420948,0.47827948458036111052766924664733497210187352605634103452452522204452303676359297133638232484640813408246350855769122543819640885695397626616713908058617341434196485888997666792156251398049053889247923,0.58333333333333333333333333333333333333333333333333333333333333333333333336726107305606370194297429493446933665380833234881262243066491874951355390213658174621491260027148957854056383775123171443111028,0.58008768714394932754621655003878415818294727554847301941724857062637646354245278748461948786700240234489977313832672230339591941705162792454458012028091244505699684105164693766479316723026460287420948
240,1.71428571428571428571428571428571428571428571428571428571428571428571428569194008737913446812574561361878663128660612646615285461533639604337269883881720923155250000423767794344481180197360198078139197,110.00000000000000000000000000000000000000000000000000000000000000000000000182489286403735176973077488779909177826049967193085020641419432312456292818704863155569665526402048992275904094447600129158474082,0.99443603511099798960841189321928746763145333577076067176756508443130460341361006029811419151754148123917511913572766030748752693637578762681852414834246408650258125545194545055318702098103057247309375,0.81990768785204761804743299425257423788892604466801320204204323779061092012081408112506053027356948989826735977868400614138987110134597296653774653340698161821615503245439055574435792676882808877099244,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999970165476701741692691838346675337401490682277493930341543526480219901599438203792695136312723992145590088873586473433,0.99443603511099798960841189321928746763145333577076067176756508443130460341361006029811419151754148123917511913572766030748752693637578762681852414834246408650258125545194545055318702098103057247309375,0.58008768714808216060490693771125102278501444586627705853107963258492768533216728194146518515585831316684189756381668565237874393831812987922305515829505211240882158978995477649605016838975888649314155,0.47827948458036111052766924664733497210187352605634103452452522204452303674337589602599600178091595169953794550294241802784244899355071719332849377583389056175466821853182237775468658286979727824650201,0.58333333333333333333333333333333333333333333333333333333333333333333333334093705359998159765463838857319860609835821680840752247877373667202291666872879529486932298729384104469813155183902892541882793,0.58008768714808216060490693771125102278501444586627705853107963258492768533216728194146518515585831316684189756381668565237874393831812987922305515829505211240882158978995477649605016838975888649314155
241,1.71428571428571428571428571428571428571428571428571428571428571428571428570929939951914190440902508187247862817164521008340461641803411389772559483383173561287604926591682139919329140723139637132782929,110.58333333333333333333333333333333333333333333333333333333333333333333333374224577137814757523488061227708249945167857031302003277385520126221146255175213404377502642053149419742683910939401905473434724,0.99443603510156480425504562894933017597962146622120847388935936103373888097591482650119605201490184435204418303152571618871798983938445182941078516443739418811535272137147574359497603106660162464531470,0.81990768785204761804743299425257423788892604466801320204204323779061092012133673633091994712553304234990581948374885921824995362330554402586439845772483012024452565913095755296111338727417430537532675,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999993633415300905162637262480618329261728900948447615760330492732261255239871635990113578333171127036061746345453411332,0.99443603510156480425504562894933017597962146622120847388935936103373888097591482650119605201490184435204418303152571618871798983938445182941078516443739418811535272137147574359497603106660162464531470,0.58008768714257946914877661688710926932144585529570494310212629393634768057097094034254278416812115430112401881283150481736983466755169324476110970777283971336333757081565163067036558073908753399895418,0.47827948458036111052766924664733497210187352605634103452452522204452303673883759322600178374680247085039743255988410922016741122834167761466538493834626850286358022410615899572407262755608481265481496,0.58333333333333333333333333333333333333333333333333333333333333333333333333503006544136596356118424531155449793964431448448229577925226151172958158501673634341614352184712494099768840866862023599156912,0.58008768714257946914877661688710926932144585529570494310212629393634768057097094034254278416812115430112401881283150481736983466755169324476110970777283971336333757081565163067036558073908753399895418
242,1.71428571428571428571428571428571428571428571428571428571428571428571428571317783899366231879926956199039412272449244382822009780508429905019526725347176590329841612891805446014420860872923439623792395,111.16666666666666666666666666666666666666666666666666666666666666666666666675789711953577933109903842998546175509005972975670889046743320738044806186347423585913305042055857005509704036628017536913783777,0.99443603511410688290682305654299519740676042067918333033645676676813551739759835672867510173666832825696313040848629487306495078216117061018014649054440484520924840202933996724567726739477501277620979,0.81990768785204761804743299425257423788892604466801320204204323779061092012145287022157338876755875593520454952420140195739630221166432939992467106731749180258368176189835044971631745482946299558573459,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999998647006793580790170846808159739394464214764171445872605921307569204704990733439978368610432577311736215163005433661,0.99443603511410688290682305654299519740676042067918333033645676676813551739759835672867510173666832825696313040848629487306495078216117061018014649054440484520924840202933996724567726739477501277620979,0.58008768714989568169564678298341386515394357872952360936293311394807905181564059590095369141769627239366800382349202295974233363250302434824054707324005433844178129100237765909370938807637372939705468,0.47827948458036111052766924664733497210187352605634103452452522204452303673782326747638727031481286580560483339396092621234389574715583940050341513095695016884540188616401484086444322284615099723462663,0.58333333333333333333333333333333333333333333333333333333333333333333333333371031867575979072598888420982082850940313433171635839899224916339865140929201740112004348008895077359078849135706970611525533,0.58008768714989568169564678298341386515394357872952360936293311394807905181564059590095369141769627239366800382349202295974233363250302434824054707324005433844178129100237765909370938807637372939705468
243,1.71428571428571428571428571428571428571428571428571428571428571428571428571404061946744582227418406905868934449828866112335628986680536374685742385600276820028980617945481600294302015776124967155298300,111.75000000000000000000000000000000000000000000000000000000000000000000000002026627778557357070340478970962482679775633336247678163853148518172676490677400194834463765832379528476515006470239957142454040,0.99443603509742037517610837847816658945885104685452175840225517491445459100655963740270589336945672125492954180740715463350482853713218139174273071787995383455406302589514816199274815593226977318591501,0.81990768785204761804743299425257423788892604466801320204204323779061092012147856433603928048529719593194132043238688822244037340824049679203594261000979771720510079971010225085889539349457460458526385,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999713652231445669877427895906823152267593102074692283146878152727784283038016027103683328414537475387658446046347305,0.99443603509742037517610837847816658945885104685452175840225517491445459100655963740270589336945672125492954180740715463350482853713218139174273071787995383455406302589514816199274815593226977318591501,0.58008768714016188551939655411226384385099644399847102573464885203343184475390939143522974936360851879066555894631519688544494664600770701127820381919879724501018160835284149323406961236404938250476513,0.47827948458036111052766924664733497210187352605634103452452522204452303673759754309297985576472643075484583079984572779631342429068561529898162106116592349851207483515563878900866239306873357122971610,0.58333333333333333333333333333333333333333333333333333333333333333333333333341673365343690400305135401959209411212213231153000001575887982116224916213336717347626460101136092716273178910335507177409859,0.58008768714016188551939655411226384385099644399847102573464885203343184475390939143522974936360851879066555894631519688544494664600770701127820381919879724501018160835284149323406961236404938250476513
244,1.71428571428571428571428571428571428571428571428571428571428571428571428571423172377846742582583421410859203395410985383793833755715767494242183421655230886228143472776600107269570324040844263725487756,112.33333333333333333333333333333333333333333333333333333333333333333333333333781604517113511684948705637273362531015685773339747337932526658614270907569871925395546809903500561274959356209297687581821301,0.99443603511967509472223700706779592159855662646079998043424981182650745532007918876140949469537250985470209644117149214848061852144344746609465750868543180624485167393344016692284262647728979479538792,0.81990768785204761804743299425257423788892604466801320204204323779061092012148422473851050066629736295095743497771738337692942576284394994292548435614140349116387690090334354036775775047523364673099315,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999939645669391358990558572907761320149996325047292818773547874074098829521517649530874140121945965978872235956364370,0.99443603511967509472223700706779592159855662646079998043424981182650745532007918876140949469537250985470209644117149214848061852144344746609465750868543180624485167393344016692284262647728979479538792,0.58008768715314380525463825412288095426582469876879998858664572356546268227006446299410048790705281799598087071754431943208738349510024162507483791045956220448415955612055844819615392427172074177062628,0.47827948458036111052766924664733497210187352605634103452452522204452303673754752758611844395464749054641752892551088173793124633804534087433450353757488275343188436250528782045211967288996558443363475,0.58333333333333333333333333333333333333333333333333333333333333333333333333335170510316003775622508507104902456591067132546540536624305483049382178896652754073599284108935167581998744248583340357990617,0.58008768715314380525463825412288095426582469876879998858664572356546268227006446299410048790705281799598087071754431943208738349510024162507483791045956220448415955612055844819615392427172074177062628
245,1.71428571428571428571428571428571428571428571428571428571428571428571428571427387164365581475775650021914702429750810986383834116856924048442791332239154150142020445330479953765465225253024419214592508,112.91666666666666666666666666666666666666666666666666666666666666666666666666765396470772183217453621436902759241954959086542162688421019433640903169923295317775485540785062764490181035700941040946780984,0.99443603508989116454015027914772568685113682283273729438544231501532024756130888968755943589813443531230073625828420645310858201681775278068042820828111355420651877032853432087500478494496163626733246,0.81990768785204761804743299425257423788892604466801320204204323779061092012148546641333173239835908852530959774645319212930783677020070601781440365685482482671900935834776831023306514710737729316140798,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999987330869376611799767397228451355833430048788212147880841706729609071045542116681076300071748615675561474656621942,0.99443603508989116454015027914772568685113682283273729438544231501532024756130888968755943589813443531230073625828420645310858201681775278068042820828111355420651877032853432087500478494496163626733246,0.58008768713576984598175432950283998399649647998576342172484135042560347774410085968406708147952225683928796888943770656655894481452085098866849932966296043208858193408026738343728199124095313843621217,0.47827948458036111052766924664733497210187352605634103452452522204452303673753649279520839109660121028589017093135178313521256834987482354648325753809949957634881033849210965478554626552075112951951558,0.58333333333333333333333333333333333333333333333333333333333333333333333333333736312125593357500144335537222516037501219147223974807087097557596722816448673692656651852846297156739086239716836318430106,0.58008768713576984598175432950283998399649647998576342172484135042560347774410085968406708147952225683928796888943770656655894481452085098866849932966296043208858193408026738343728199124095313843621217
246,1.71428571428571428571428571428571428571428571428571428571428571428571428571428312764838422989726576972665916027244197043345819356504794901507525513401903435471303681880198378600813144474002700782748905,113.50000000000000000000000000000000000000000000000000000000000000000000000000021652309983675568304452579757279219433672496593704699244460119640885148982333288426847045945759143312357741514501498187410784,0.99443603512988997298569051992465748635928481301498654150477007024106779442904886711941039995260239202229997899187175410510627153561418283484589095548090924014081168979697995262005573145344359743340191,0.81990768785204761804743299425257423788892604466801320204204323779061092012148573763426235162317209113241939676852953506117703476303797927242466746353582008969151848510360866189629632739005286930529637,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999997351401263403163714438444972408884574507091425306898484373242186779013897779718073754032739414795426812798022476,0.99443603512988997298569051992465748635928481301498654150477007024106779442904886711941039995260239202229997899187175410510627153561418283484589095548090924014081168979697995262005573145344359743340191,0.58008768715910248424165280328938353370958280759207548254444920764062288008361271443092808166604366806638103971539651226452879260468577352812308643899040131099765484803095601505531184478865206218688649,0.47827948458036111052766924664733497210187352605634103452452522204452303673753406861573496410709891208932690785418764203668081841890939296983541696114006281206019190136056964655187287690419928495571786,0.58333333333333333333333333333333333333333333333333333333333333333333333333333421350853590632090998987535570329822305744599716042548227608372249563858683479987484465182584796903816268347808367771988095,0.58008768715910248424165280328938353370958280759207548254444920764062288008361271443092808166604366806638103971539651226452879260468577352812308643899040131099765484803095601505531184478865206218688649
247,1.71428571428571428571428571428571428571428571428571428571428571428571428571428515170352124442150335288015643295928238855860378559279784306040651475647680535130979496341298044237210028087308906389199466,114.08333333333333333333333333333333333333333333333333333333333333333333333333338061758529429698989527841296313815142535607790543729422017666597188821084183913425040919188916837958772789618164605772086412,0.99443603507603718890964780011040421953195315853032841468824732647819941518502758275514679528348940262657464054566363848060246694988685836652888802402824086922117353401050951392064092364845370650232598,0.81990768785204761804743299425257423788892604466801320204204323779061092012148579662734441921104171237321595080339672798314428620052221590347727945071236857490479131418093416426719192016287257584809706,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999448527735584233046383944586505032014032648409732645655815023682407745798163203943287703507338830740962216370066,0.99443603507603718890964780011040421953195315853032841468824732647819941518502758275514679528348940262657464054566363848060246694988685836652888802402824086922117353401050951392064092364845370650232598,0.58008768712768836019729455006440246139363934247602490856814427377894965885793294697625415256733241888537312660877530697519424970511386241823487317975098081770450233608529293107750300002524134378682687,0.47827948458036111052766924664733497210187352605634103452452522204452303673753353832433834896903289062732605219720599061146054652679735418891877127604835736227687393970977171725959285645210438234448015,0.58333333333333333333333333333333333333333333333333333333333333333333333333333352476755179555631689999741731769103205295038407148178867962126688653855923444653706314173269917359267220901955465918950828,0.58008768712768836019729455006440246139363934247602490856814427377894965885793294697625415256733241888537312660877530697519424970511386241823487317975098081770450233608529293107750300002524134378682687
248,1.71428571428571428571428571428571428571428571428571428571428571428571428571428559244074002930672841796574808765186389525291959074849734536765772016030062902003549891784154233524683251450538995785330963,114.66666666666666666666666666666666666666666666666666666666666666666666666666667694902866086017108517277936971426770795060084120294625179925155128202796358436551289512165064935887002727288586674606237311,0.99443603514861328491297453450086850267701101810730331097630182135368644043567151161649338412630433048222606540640183466188721696299648509833202458857178016579751229879284610835994267572562639319590305,0.81990768785204761804743299425257423788892604466801320204204323779061092012148580940494343195311385796584106411760014134662266400769192100732784438149769258765996132782450186367573681798633582559798506,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999885639392171845562614182057109335813455068416016758286076469065358106268148552602312554317159739015470846663912,0.99443603514861328491297453450086850267701101810730331097630182135368644043567151161649338412630433048222606540640183466188721696299648509833202458857178016579751229879284610835994267572562639319590305,0.58008768717002441619923514512550662656158976056259359806950939578965042358747508967340323805987570883890452472387917623107042686242762022645831342678740328792630507298039263522429965945443498910895666,0.47827948458036111052766924664733497210187352605634103452452522204452303673753342281385536884213503242492079526948640785249725086611955565528983946559551804404969792544999868717575471248853512166395454,0.58333333333333333333333333333333333333333333333333333333333333333333333333333337479447040602713470100019872431230275766978488441375763563237313900263391721408298716409033697264424677766853905688178483,0.58008768717002441619923514512550662656158976056259359806950939578965042358747508967340323805987570883890452472387917623107042686242762022645831342678740328792630507298039263522429965945443498910895666
249,1.71428571428571428571428571428571428571428571428571428571428571428571428571428568800675941475661806509523489504000027516957069439573993120350274173188529792272852884417421246688872701891369538453823518,115.25000000000000000000000000000000000000000000000000000000000000000000000000000222659394708718404852620166003900664335177824970609428541240321561200880194475551482380156913629939917435524881041632533764,0.99443603505087230992944213439431269138188737741136648134703527760718602596547937413508732759086204430903452326180550067726888475015352781640447429214238423706976103756294097733787268525354840219626395,0.81990768785204761804743299425257423788892604466801320204204323779061092012148581216091904209893315909111043408376009531349727929321545036152625035253705646927554041540700440420225564046123498895236740,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999976379908882308894171603867217080763887878828502852423719108723227844214872275626943070158698981931544066295391,0.99443603505087230992944213439431269138188737741136648134703527760718602596547937413508732759086204430903452326180550067726888475015352781640447429214238423706976103756294097733787268525354840219626395,0.58008768711300884745884124506334906997276763682329711411910391193752518181319631047119152908523611980228893329337575974342079912192055293575949091300255316142063987425438431762075941336062738795840901,0.47827948458036111052766924664733497210187352605634103452452522204452303673753339775893568596982960201953725822553390891822319521797801412727910221384244198922454718862753323419040164711327592760794253,0.58333333333333333333333333333333333333333333333333333333333333333333333333333334227547769900753359910745111977213357624332553916963166189878056652214547161927404387864223592443889783790660298698497151,0.58008768711300884745884124506334906997276763682329711411910391193752518181319631047119152908523611980228893329337575974342079912192055293575949091300255316142063987425438431762075941336062738795840901
250,1.71428571428571428571428571428571428571428571428571428571428571428571428571428570864161095845125614171322036679692222132720551987622269388112194896872888791987930521554295318586327458054969291552480685,115.83333333333333333333333333333333333333333333333333333333333333333333333333333381347406777063966850009062851901182492181758598275188888858511198009077168737138013018449884729768113096737334112715048692,0.99443603518223522418417985050317587045799625304802458638444494723229201676747924897253475480904625721144490105708180132302606917576891067275711138492861531571535184155152647733732993628041085967202203,0.81990768785204761804743299425257423788892604466801320204204323779061092012148581275287177349532649962083512940662396043598809967425077516016198599353208929063344360573549679849911278904558254480835627,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999995141009827217829658158509827498905492675045500211247686458000801658666769410354587469346709319190597800982245,0.99443603518223522418417985050317587045799625304802458638444494723229201676747924897253475480904625721144490105708180132302606917576891067275711138492861531571535184155152647733732993628041085967202203,0.58008768718963721410743824612685259110049781427801434205759288588550367644769623047718893343856267298834474321657217694400130014052060837485749266671273096265791578594942204177127751011197759216306134,0.47827948458036111052766924664733497210187352605634103452452522204452303673753339234719285220324386963965254188000770450673426974411659683807003279804406820155779328851125894127118041483394697545063257,0.58333333333333333333333333333333333333333333333333333333333333333333333333333333525389627105421456465913318708197194034768062597161198763890605942470142475916107667563173038944194925423336084706244929,0.58008768718963721410743824612685259110049781427801434205759288588550367644769623047718893343856267298834474321657217694400130014052060837485749266671273096265791578594942204177127751011197759216306134
251,1.71428571428571428571428571428571428571428571428571428571428571428571428571428571307852401406275507743920506916401139707854307560054542106939642460764194668040054615715398899475754144791871986366663098,116.41666666666666666666666666666666666666666666666666666666666666666666666666666676977245243779288404566122815522099880090971328603397129352425953993480345678995620325347512639075672254128407473985018573,0.99443603500616917368804761974299396700537191880510931559096864769931120106256351571504835057369655546765616895892154006324163021164546023791311804383083865061801787343656085558464347109559955899155409,0.81990768785204761804743299425257423788892604466801320204204323779061092012148581287948869980782714073573169621462144783687245947362209625228560830295033342212204807419307322360088404894884192013695834,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999004418632782253088751885906637273144934943078693195260808080834564321883672281537563914143944521394801141392,0.99443603500616917368804761974299396700537191880510931559096864769931120106256351571504835057369655546765616895892154006324163021164546023791311804383083865061801787343656085558464347109559955899155409,0.58008768708693201798469444485007981408646695263631376742806504449126486728649538457560599515909556942351716310642033350802175732501874548030781402617431536450666660983854278816043741881178305402612197,0.47827948458036111052766924664733497210187352605634103452452522204452303673753339118317010708885260812293898534699408875699047605673476499100248605181271770522650843331146900324223241712599973103771787,0.58333333333333333333333333333333333333333333333333333333333333333333333333333333374411335632006050595150030698274323406060207456471268440070735564794675356732224765443681544467763223096656547217507660,0.58008768708693201798469444485007981408646695263631376742806504449126486728649538457560599515909556942351716310642033350802175732501874548030781402617431536450666660983854278816043741881178305402612197
252,1.71428571428571428571428571428571428571428571428571428571428571428571428571428571402858126780104602951984447763935749667684563030275473341121447898425023819346542473187686468900610615051919495853488627,117.00000000000000000000000000000000000000000000000000000000000000000000000000000002204915628606030296867333604242509465996048720153878160998835842710054207491033983254880574357835614560372687862458652632,0.99443603524151685816404005435313038187227859773226375639404408361136576156696668806831821421401978674547549829220483634628708381605554076385332712030854170259559407616882629846888666635405329775663101,0.81990768785204761804743299425257423788892604466801320204204323779061092012148581290645970019837361897718401096155147442228860443026339417419095725380597767235639757413049080041693581638837473621503366,0.99999999999999999999999999999999999999999999999999999999999999999999999999999999999999999999796820129139235324235078756372537454772329076149569971442978612149901927841879327349810467719939515073911776,0.99443603524151685816404005435313038187227859773226375639404408361136576156696668806831821421401978674547549829220483634628708381605554076385332712030854170259559407616882629846888666635405329775663101,0.58008768722421816726235669837265938942549584867715385789652571543996336091406390146019544859917176610328697666799194022180637416031621597918989574683121554010798012164807235638722752851610335905499071,0.47827948458036111052766924664733497210187352605634103452452522204452303673753339093384066936013121600279167966934053193626705100355404078736768146095040370543362937585166521851797735251104746701058270,0.58333333333333333333333333333333333333333333333333333333333333333333333333333333342082998526095884348614290463908992234852427484148454504733423129016555807448688756538241410610229399160370025982250990,0.58008768722421816726235669837265938942549584867715385789652571543996336091406390146019544859917176610328697666799194022180637416031621597918989574683121554010798012164807235638722752851610335905499071
