Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 04:00:00,11/04/13 05:00:00,161061273600
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 04:00:00,11/04/13 05:00:00,184949396
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 04:00:00,11/04/13 05:00:00,15567342
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 05:00:00,11/04/13 06:00:00,10
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 05:00:00,11/04/13 06:00:00,202
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 05:00:00,11/04/13 06:00:00,122859
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/04/13 05:00:00,11/04/13 06:00:00,206476416
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/04/13 05:00:00,11/04/13 06:00:00,206339547
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 05:00:00,11/04/13 06:00:00,161061273600
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 05:00:00,11/04/13 06:00:00,159030898
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 05:00:00,11/04/13 06:00:00,10303764
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 06:00:00,11/04/13 07:00:00,10
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 06:00:00,11/04/13 07:00:00,169482
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 06:00:00,11/04/13 07:00:00,212998
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/04/13 06:00:00,11/04/13 07:00:00,309321042
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/04/13 06:00:00,11/04/13 07:00:00,309349466
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 06:00:00,11/04/13 07:00:00,161061273600
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 06:00:00,11/04/13 07:00:00,78490312
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 06:00:00,11/04/13 07:00:00,30029257
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 07:00:00,11/04/13 08:00:00,10
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 07:00:00,11/04/13 08:00:00,1826
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 07:00:00,11/04/13 08:00:00,121249
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/04/13 07:00:00,11/04/13 08:00:00,221446637
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/04/13 07:00:00,11/04/13 08:00:00,221418213
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 07:00:00,11/04/13 08:00:00,161061273600
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 07:00:00,11/04/13 08:00:00,166900858
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 07:00:00,11/04/13 08:00:00,6960582
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 08:00:00,11/04/13 09:00:00,10
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 08:00:00,11/04/13 09:00:00,99
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 08:00:00,11/04/13 09:00:00,195080
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/04/13 08:00:00,11/04/13 09:00:00,417946603
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/04/13 08:00:00,11/04/13 09:00:00,418072469
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 08:00:00,11/04/13 09:00:00,161061273600
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 08:00:00,11/04/13 09:00:00,318363664
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 08:00:00,11/04/13 09:00:00,13904438
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 09:00:00,11/04/13 10:00:00,10
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 09:00:00,11/04/13 10:00:00,0
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 09:00:00,11/04/13 10:00:00,117242
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/04/13 09:00:00,11/04/13 10:00:00,179602947
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/04/13 09:00:00,11/04/13 10:00:00,179477081
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 09:00:00,11/04/13 10:00:00,161061273600
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 09:00:00,11/04/13 10:00:00,165114750
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 09:00:00,11/04/13 10:00:00,6715188
AmazonEC2,PublicIP-In,EU-USE1-AWS-In-Bytes,,11/04/13 10:00:00,11/04/13 11:00:00,60
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 10:00:00,11/04/13 11:00:00,12
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 10:00:00,11/04/13 11:00:00,6715
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 10:00:00,11/04/13 11:00:00,148306
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/04/13 10:00:00,11/04/13 11:00:00,240369389
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/04/13 10:00:00,11/04/13 11:00:00,240369185
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 10:00:00,11/04/13 11:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 10:00:00,11/04/13 11:00:00,702154
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 10:00:00,11/04/13 11:00:00,11895810
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 11:00:00,11/04/13 12:00:00,12
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 11:00:00,11/04/13 12:00:00,56
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 11:00:00,11/04/13 12:00:00,380040
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/04/13 11:00:00,11/04/13 12:00:00,635893798
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/04/13 11:00:00,11/04/13 12:00:00,635871948
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 11:00:00,11/04/13 12:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 11:00:00,11/04/13 12:00:00,1699376
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 11:00:00,11/04/13 12:00:00,841743
AmazonEC2,PublicIP-In,EU-USW2-AWS-In-Bytes,,11/04/13 12:00:00,11/04/13 13:00:00,280
AmazonEC2,PublicIP-In,EU-USE1-AWS-In-Bytes,,11/04/13 12:00:00,11/04/13 13:00:00,147
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 12:00:00,11/04/13 13:00:00,12
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 12:00:00,11/04/13 13:00:00,8858
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 12:00:00,11/04/13 13:00:00,234323
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/04/13 12:00:00,11/04/13 13:00:00,401351065
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/04/13 12:00:00,11/04/13 13:00:00,401373167
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 12:00:00,11/04/13 13:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 12:00:00,11/04/13 13:00:00,665105236
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 12:00:00,11/04/13 13:00:00,4338480
AmazonEC2,PublicIP-In,EU-USW2-AWS-In-Bytes,,11/04/13 13:00:00,11/04/13 14:00:00,120
AmazonEC2,PublicIP-In,EU-USE1-AWS-In-Bytes,,11/04/13 13:00:00,11/04/13 14:00:00,60
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 13:00:00,11/04/13 14:00:00,12
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 13:00:00,11/04/13 14:00:00,4376
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 13:00:00,11/04/13 14:00:00,2915
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 13:00:00,11/04/13 14:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 13:00:00,11/04/13 14:00:00,40
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 13:00:00,11/04/13 14:00:00,5788
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 14:00:00,11/04/13 15:00:00,178241142784
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 15:00:00,11/04/13 16:00:00,178241142784
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 16:00:00,11/04/13 17:00:00,178241142784
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 17:00:00,11/04/13 18:00:00,178241142784
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 18:00:00,11/04/13 19:00:00,9
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 18:00:00,11/04/13 19:00:00,11238
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 18:00:00,11/04/13 19:00:00,207851
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/04/13 18:00:00,11/04/13 19:00:00,582476680
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/04/13 18:00:00,11/04/13 19:00:00,582476680
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/04/13 18:00:00,11/04/13 19:00:00,7558
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 18:00:00,11/04/13 19:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 18:00:00,11/04/13 19:00:00,314760202
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 18:00:00,11/04/13 19:00:00,12295208
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 19:00:00,11/04/13 20:00:00,2579
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 19:00:00,11/04/13 20:00:00,12
AmazonEC2,PublicIP-In,EU-USE1-AWS-In-Bytes,,11/04/13 19:00:00,11/04/13 20:00:00,120
AmazonEC2,PublicIP-In,EU-SAE1-AWS-In-Bytes,,11/04/13 19:00:00,11/04/13 20:00:00,120
AmazonEC2,RunInstances,EU-DataTransfer-AZ-In-Bytes,,11/04/13 19:00:00,11/04/13 20:00:00,20880
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 19:00:00,11/04/13 20:00:00,350661
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/04/13 19:00:00,11/04/13 20:00:00,584990622
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 19:00:00,11/04/13 20:00:00,11888630
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 19:00:00,11/04/13 20:00:00,696278
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 19:00:00,11/04/13 20:00:00,178241142784
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/04/13 19:00:00,11/04/13 20:00:00,12591
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/04/13 19:00:00,11/04/13 20:00:00,585387367
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 20:00:00,11/04/13 21:00:00,4
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 20:00:00,11/04/13 21:00:00,14
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 20:00:00,11/04/13 21:00:00,382642
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/04/13 20:00:00,11/04/13 21:00:00,650666261
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/04/13 20:00:00,11/04/13 21:00:00,650683288
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/04/13 20:00:00,11/04/13 21:00:00,12594
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 20:00:00,11/04/13 21:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 20:00:00,11/04/13 21:00:00,27316
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 20:00:00,11/04/13 21:00:00,35950
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 21:00:00,11/04/13 22:00:00,11
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 21:00:00,11/04/13 22:00:00,1429
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 21:00:00,11/04/13 22:00:00,138720
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/04/13 21:00:00,11/04/13 22:00:00,230000801
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/04/13 21:00:00,11/04/13 22:00:00,229587029
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/04/13 21:00:00,11/04/13 22:00:00,12596
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 21:00:00,11/04/13 22:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 21:00:00,11/04/13 22:00:00,896080338
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 21:00:00,11/04/13 22:00:00,12755253
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 22:00:00,11/04/13 23:00:00,12
AmazonEC2,CreateSnapshot,EU-EBS:SnapshotUsage,,11/04/13 22:00:00,11/04/13 23:00:00,35231255088
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 22:00:00,11/04/13 23:00:00,497
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 22:00:00,11/04/13 23:00:00,188940
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/04/13 22:00:00,11/04/13 23:00:00,309675369
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/04/13 22:00:00,11/04/13 23:00:00,310173878
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/04/13 22:00:00,11/04/13 23:00:00,12597
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 22:00:00,11/04/13 23:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 22:00:00,11/04/13 23:00:00,79405400
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 22:00:00,11/04/13 23:00:00,11755641
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/04/13 23:00:00,11/05/13 00:00:00,12
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/04/13 23:00:00,11/05/13 00:00:00,10
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/04/13 23:00:00,11/05/13 00:00:00,116921
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/04/13 23:00:00,11/05/13 00:00:00,211753686
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/04/13 23:00:00,11/05/13 00:00:00,211255337
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/04/13 23:00:00,11/05/13 00:00:00,12595
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/04/13 23:00:00,11/05/13 00:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/04/13 23:00:00,11/05/13 00:00:00,158282822
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/04/13 23:00:00,11/05/13 00:00:00,6758691
AmazonEC2,PublicIP-In,EU-USE1-AWS-In-Bytes,,11/04/13 23:00:00,11/05/13 00:00:00,60
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/05/13 00:00:00,11/05/13 01:00:00,18259250
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/05/13 00:00:00,11/05/13 01:00:00,12
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/05/13 00:00:00,11/05/13 01:00:00,254
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/05/13 00:00:00,11/05/13 01:00:00,192229
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/05/13 00:00:00,11/05/13 01:00:00,322427635
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/05/13 00:00:00,11/05/13 01:00:00,322321225
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/05/13 00:00:00,11/05/13 01:00:00,12597
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/05/13 00:00:00,11/05/13 01:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/05/13 00:00:00,11/05/13 01:00:00,77037652
AmazonEC2,PublicIP-In,EU-USE1-AWS-In-Bytes,,11/05/13 01:00:00,11/05/13 02:00:00,120
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/05/13 01:00:00,11/05/13 02:00:00,12
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/05/13 01:00:00,11/05/13 02:00:00,136
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/05/13 01:00:00,11/05/13 02:00:00,122419
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/05/13 01:00:00,11/05/13 02:00:00,215153999
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/05/13 01:00:00,11/05/13 02:00:00,215261737
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/05/13 01:00:00,11/05/13 02:00:00,12599
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/05/13 01:00:00,11/05/13 02:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/05/13 01:00:00,11/05/13 02:00:00,151890794
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/05/13 01:00:00,11/05/13 02:00:00,10204736
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/05/13 02:00:00,11/05/13 03:00:00,12
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/05/13 02:00:00,11/05/13 03:00:00,12
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/05/13 02:00:00,11/05/13 03:00:00,294435
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/05/13 02:00:00,11/05/13 03:00:00,489424513
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/05/13 02:00:00,11/05/13 03:00:00,490305959
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/05/13 02:00:00,11/05/13 03:00:00,12591
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/05/13 02:00:00,11/05/13 03:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/05/13 02:00:00,11/05/13 03:00:00,76166756
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/05/13 02:00:00,11/05/13 03:00:00,15326246
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/05/13 03:00:00,11/05/13 04:00:00,12
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/05/13 03:00:00,11/05/13 04:00:00,1088
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/05/13 03:00:00,11/05/13 04:00:00,273786
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/05/13 03:00:00,11/05/13 04:00:00,458746271
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/05/13 03:00:00,11/05/13 04:00:00,457865737
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/05/13 03:00:00,11/05/13 04:00:00,12595
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/05/13 03:00:00,11/05/13 04:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/05/13 03:00:00,11/05/13 04:00:00,404275798
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/05/13 03:00:00,11/05/13 04:00:00,8176762
AmazonEC2,PublicIP-In,EU-USE1-AWS-In-Bytes,,11/05/13 04:00:00,11/05/13 05:00:00,480
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/05/13 04:00:00,11/05/13 05:00:00,12
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/05/13 04:00:00,11/05/13 05:00:00,437
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/05/13 04:00:00,11/05/13 05:00:00,387394
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/05/13 04:00:00,11/05/13 05:00:00,764507368
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/05/13 04:00:00,11/05/13 05:00:00,766007378
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/05/13 04:00:00,11/05/13 05:00:00,12599
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/05/13 04:00:00,11/05/13 05:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/05/13 04:00:00,11/05/13 05:00:00,207561780
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/05/13 04:00:00,11/05/13 05:00:00,12771194
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/05/13 05:00:00,11/05/13 06:00:00,185710
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/05/13 05:00:00,11/05/13 06:00:00,393
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/05/13 05:00:00,11/05/13 06:00:00,12
AmazonEC2,PublicIP-In,EU-USE1-AWS-In-Bytes,,11/05/13 05:00:00,11/05/13 06:00:00,360
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/05/13 05:00:00,11/05/13 06:00:00,476071274
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/05/13 05:00:00,11/05/13 06:00:00,474572640
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/05/13 05:00:00,11/05/13 06:00:00,12595
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/05/13 05:00:00,11/05/13 06:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/05/13 05:00:00,11/05/13 06:00:00,386456750
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/05/13 05:00:00,11/05/13 06:00:00,12389623
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/05/13 06:00:00,11/05/13 07:00:00,235139
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/05/13 06:00:00,11/05/13 07:00:00,102792
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/05/13 06:00:00,11/05/13 07:00:00,12
AmazonEC2,PublicIP-In,EU-USE1-AWS-In-Bytes,,11/05/13 06:00:00,11/05/13 07:00:00,360
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/05/13 06:00:00,11/05/13 07:00:00,499639344
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/05/13 06:00:00,11/05/13 07:00:00,500373867
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/05/13 06:00:00,11/05/13 07:00:00,12598
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/05/13 06:00:00,11/05/13 07:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/05/13 06:00:00,11/05/13 07:00:00,109384188
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/05/13 06:00:00,11/05/13 07:00:00,33121575
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/05/13 07:00:00,11/05/13 08:00:00,66323
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/05/13 07:00:00,11/05/13 08:00:00,1291
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/05/13 07:00:00,11/05/13 08:00:00,12
AmazonEC2,PublicIP-In,EU-USE1-AWS-In-Bytes,,11/05/13 07:00:00,11/05/13 08:00:00,240
AmazonEC2,PublicIP-Out,EU-DataTransfer-Regional-Bytes,,11/05/13 07:00:00,11/05/13 08:00:00,136074247
AmazonEC2,PublicIP-In,EU-DataTransfer-Regional-Bytes,,11/05/13 07:00:00,11/05/13 08:00:00,135339724
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/05/13 07:00:00,11/05/13 08:00:00,12957
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/05/13 07:00:00,11/05/13 08:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/05/13 07:00:00,11/05/13 08:00:00,142919206
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/05/13 07:00:00,11/05/13 08:00:00,9371031
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/05/13 08:00:00,11/05/13 09:00:00,12
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/05/13 08:00:00,11/05/13 09:00:00,393
AmazonEC2,EBS:IO-Write,EU-EBS:VolumeIOUsage,,11/05/13 08:00:00,11/05/13 09:00:00,1975
AmazonEC2,InterZone-In,EU-DataTransfer-Regional-Bytes,,11/05/13 08:00:00,11/05/13 09:00:00,12955
AmazonEC2,CreateVolume,EU-EBS:VolumeUsage,,11/05/13 08:00:00,11/05/13 09:00:00,178241142784
AmazonEC2,RunInstances,EU-DataTransfer-Out-Bytes,,11/05/13 08:00:00,11/05/13 09:00:00,23263152
AmazonEC2,RunInstances,EU-DataTransfer-In-Bytes,,11/05/13 08:00:00,11/05/13 09:00:00,334362
AmazonEC2,RunInstances,EU-BoxUsage:t1.micro,,11/05/13 09:00:00,11/05/13 10:00:00,3
AmazonEC2,EBS:IO-Read,EU-EBS:VolumeIOUsage,,11/05/13 09:00:00,11/05/13 10:00:00,3179
